bowler,venue,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
SM Curran,St George's Park,Test,1,102,78.0,1,76,4.59,78.0,74.51
SM Curran,SuperSport Park,Test,1,196,109.0,5,146,3.34,21.8,74.49
SM Curran,Sydney Cricket Ground,ODI,1,42,55.0,0,13,7.86,55.0,30.95
SM Curran,Sydney Cricket Ground,T20I,1,24,27.0,1,10,6.75,27.0,41.67
SM Curran,The Rose Bowl,Test,2,226,86.0,3,178,2.28,28.67,78.76
SM Curran,"The Rose Bowl, Southampton",ODI,1,24,31.0,1,10,7.75,31.0,41.67
SM Curran,"The Rose Bowl, Southampton",T20I,4,67,96.0,3,21,8.6,32.0,31.34
SM Curran,"The Village, Malahide, Dublin",T20I,1,24,43.0,0,9,10.75,43.0,37.5
SM Curran,The Wanderers Stadium,Test,1,138,63.0,1,111,2.74,63.0,80.43
SM Curran,"Trent Bridge, Nottingham",T20I,1,18,32.0,0,5,10.67,32.0,27.78
SM Curran,"Trent Bridge, Nottingham",Test,1,92,57.0,0,64,3.72,57.0,69.57
SM Curran,"VRA Ground, Amstelveen",ODI,2,90,81.0,2,45,5.4,40.5,50.0
SM Curran,Wankhede Stadium,IPL,1,48,108.0,4,14,13.5,27.0,29.17
SM Curran,"Wankhede Stadium, Mumbai",IPL,6,222,347.0,12,96,9.38,28.92,43.24
SM Curran,"Wankhede Stadium, Mumbai",T20I,3,66,116.0,3,19,10.55,38.67,28.79
SM Curran,Westpac Stadium,T20I,1,24,22.0,2,9,5.5,11.0,37.5
SM Curran,"Zahur Ahmed Chowdhury Stadium, Chattogram",ODI,1,48,51.0,2,32,6.38,25.5,66.67
SM Curran,"Zahur Ahmed Chowdhury Stadium, Chattogram",T20I,1,12,18.0,0,3,9.0,18.0,25.0
SM Curran,"Zayed Cricket Stadium, Abu Dhabi",IPL,2,75,166.0,0,13,13.28,166.0,17.33
SM Dhakal,Mulpani Cricket Ground,T20I,2,36,43.0,1,14,7.17,43.0,38.89
SM Dhanusri,"Bayuemas Oval, Kuala Lumpur",T20I,4,49,50.0,1,23,6.12,50.0,46.94
SM Dhanusri,"Indian Association Ground, Singapore",T20I,1,19,11.0,0,12,3.47,11.0,63.16
SM Dhanusri,Johor Cricket Academy Oval,T20I,2,12,7.0,1,8,3.5,7.0,66.67
SM Dhanusri,"Mission Road Ground, Mong Kok, Hong Kong",T20I,2,18,25.0,0,4,8.33,25.0,22.22
SM Dhanusri,"Terdthai Cricket Ground, Bangkok",T20I,3,42,42.0,1,22,6.0,42.0,52.38
SM Don,Happy Valley Ground,T20I,2,25,23.0,2,15,5.52,11.5,60.0
SM Ervine,Bellerive Oval,ODI,2,105,107.0,4,47,6.11,26.75,44.76
SM Ervine,Brisbane Cricket Ground,ODI,1,60,47.0,3,31,4.7,15.67,51.67
SM Ervine,"Buffalo Park, East London",ODI,1,18,24.0,1,7,8.0,24.0,38.89
SM Ervine,"Goodyear Park, Bloemfontein",ODI,1,36,44.0,1,16,7.33,44.0,44.44
SM Ervine,Harare Sports Club,ODI,4,192,150.0,5,111,4.69,30.0,57.81
SM Ervine,"Headingley, Leeds",ODI,1,18,20.0,0,4,6.67,20.0,22.22
SM Ervine,Melbourne Cricket Ground,ODI,1,42,36.0,2,21,5.14,18.0,50.0
SM Ervine,"Queens Sports Club, Bulawayo",ODI,2,48,32.0,2,27,4.0,16.0,56.25
SM Ervine,Sharjah Cricket Association Stadium,ODI,4,114,100.0,2,63,5.26,50.0,55.26
SM Ervine,"St Lawrence Ground, Canterbury",ODI,1,31,39.0,1,11,7.55,39.0,35.48
SM Ervine,Sydney Cricket Ground,ODI,1,62,53.0,3,29,5.13,17.67,46.77
SM Ervine,"Trent Bridge, Nottingham",ODI,1,49,26.0,1,33,3.18,26.0,67.35
SM Ervine,"Western Australia Cricket Association Ground, Perth",Test,1,186,146.0,4,121,4.71,36.5,65.05
SM Harwood,De Beers Diamond Oval,IPL,1,24,44.0,0,12,11.0,44.0,50.0
SM Harwood,Kingsmead,IPL,1,48,52.0,2,30,6.5,26.0,62.5
SM Harwood,New Wanderers Stadium,T20I,1,24,48.0,0,6,12.0,48.0,25.0
SM Harwood,St George's Park,IPL,1,48,50.0,4,26,6.25,12.5,54.17
SM Harwood,St George's Park,ODI,1,60,57.0,2,23,5.7,28.5,38.33
SM Harwood,SuperSport Park,T20I,1,24,21.0,2,12,5.25,10.5,50.0
SM Harwood,Sydney Cricket Ground,T20I,1,24,44.0,2,8,11.0,22.0,33.33
SM Katich,Bellerive Oval,Test,1,78,44.0,3,56,3.38,14.67,71.79
SM Katich,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Test,1,12,16.0,0,7,8.0,16.0,58.33
SM Katich,Feroz Shah Kotla,Test,1,96,65.0,1,59,4.06,65.0,61.46
SM Katich,Kennington Oval,Test,1,30,9.0,0,25,1.8,9.0,83.33
SM Katich,"Kennington Oval, London",Test,1,18,14.0,0,9,4.67,14.0,50.0
SM Katich,Kingsmead,Test,1,68,45.0,3,44,3.97,15.0,64.71
SM Katich,M Chinnaswamy Stadium,Test,1,30,18.0,0,15,3.6,18.0,50.0
SM Katich,MA Chidambaram Stadium,Test,1,12,7.0,0,8,3.5,7.0,66.67
SM Katich,Melbourne Cricket Ground,Test,1,12,13.0,0,8,6.5,13.0,66.67
SM Katich,Newlands,Test,1,18,9.0,2,15,3.0,4.5,83.33
SM Katich,Sophia Gardens,Test,1,30,18.0,0,20,3.6,18.0,66.67
SM Katich,Sydney Cricket Ground,Test,2,299,174.0,6,217,3.49,29.0,72.58
SM Katich,"Vidarbha Cricket Association Stadium, Jamtha",Test,1,18,8.0,0,10,2.67,8.0,55.56
SM Kavanagh,North-West University No1 Ground,ODI,2,30,47.0,0,12,9.4,47.0,40.0
SM Kavanagh,Senwes Park,ODI,1,36,45.0,1,11,7.5,45.0,30.56
SM Mayers,"Centre for Cricket Development Ground, Windhoek",T20I,1,6,7.0,1,3,7.0,7.0,50.0
SM Mayers,Harare Sports Club,ODI,2,38,29.0,1,21,4.58,29.0,55.26
SM Mayers,"Sunrise Sports Club, Harare",ODI,1,60,46.0,1,32,4.6,46.0,53.33
SM Mayers,"Terdthai Cricket Ground, Bangkok",ODI,1,6,6.0,0,1,6.0,6.0,16.67
SM Mayers,"Tolerance Oval, Abu Dhabi",T20I,3,18,16.0,1,8,5.33,16.0,44.44
SM Mayers,"Zayed Cricket Stadium, Abu Dhabi",T20I,2,21,28.0,0,8,8.0,28.0,38.1
SM Nash,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,5,109,167.0,7,43,9.19,23.86,39.45
SM Nash,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20I,1,18,9.0,1,12,3.0,9.0,66.67
SM Nash,"Faleata Oval No 2, Apia",T20I,6,96,105.0,4,44,6.56,26.25,45.83
SM Nash,Sano International Cricket Ground,T20I,6,92,78.0,8,53,5.09,9.75,57.61
SM Nash,Singapore National Cricket Ground,T20I,5,86,115.0,7,37,8.02,16.43,43.02
SM Pollock,Adelaide Oval,ODI,1,60,51.0,2,32,5.1,25.5,53.33
SM Pollock,Antigua Recreation Ground,Test,1,217,111.0,0,159,3.07,111.0,73.27
SM Pollock,"Bangabandhu National Stadium, Dhaka",ODI,1,36,15.0,1,26,2.5,15.0,72.22
SM Pollock,"Basin Reserve, Wellington",Test,1,313,151.0,5,251,2.89,30.2,80.19
SM Pollock,"Beausejour Stadium, Gros Islet",ODI,1,30,16.0,1,20,3.2,16.0,66.67
SM Pollock,Bellerive Oval,ODI,1,60,35.0,1,36,3.5,35.0,60.0
SM Pollock,Brabourne Stadium,ODI,1,37,18.0,1,27,2.92,18.0,72.97
SM Pollock,"Brisbane Cricket Ground, Woolloongabba",ODI,2,121,69.0,4,77,3.42,17.25,63.64
SM Pollock,"Brisbane Cricket Ground, Woolloongabba",T20I,1,24,34.0,1,11,8.5,34.0,45.83
SM Pollock,Buffalo Park,ODI,2,120,63.0,2,79,3.15,31.5,65.83
SM Pollock,"Buffalo Park, East London",ODI,1,48,13.0,1,37,1.62,13.0,77.08
SM Pollock,Carisbrook,ODI,1,60,33.0,0,39,3.3,33.0,65.0
SM Pollock,Docklands Stadium,ODI,4,228,167.0,3,129,4.39,55.67,56.58
SM Pollock,Dr DY Patil Sports Academy,IPL,3,54,68.0,3,25,7.56,22.67,46.3
SM Pollock,Eden Gardens,IPL,1,24,27.0,2,11,6.75,13.5,45.83
SM Pollock,Eden Gardens,Test,1,323,123.0,2,258,2.28,61.5,79.88
SM Pollock,Eden Park,Test,1,230,129.0,4,175,3.37,32.25,76.09
SM Pollock,"Edgbaston, Birmingham",Test,1,215,57.0,2,186,1.59,28.5,86.51
SM Pollock,Feroz Shah Kotla,IPL,1,18,33.0,1,8,11.0,33.0,44.44
SM Pollock,Gaddafi Stadium,ODI,3,174,93.0,2,115,3.21,46.5,66.09
SM Pollock,"Gaddafi Stadium, Lahore",ODI,2,120,85.0,3,72,4.25,28.33,60.0
SM Pollock,"Gaddafi Stadium, Lahore",Test,1,179,69.0,1,147,2.31,69.0,82.12
SM Pollock,Goodyear Park,ODI,1,62,29.0,0,41,2.81,29.0,66.13
SM Pollock,"Goodyear Park, Bloemfontein",ODI,1,39,8.0,2,32,1.23,4.0,82.05
SM Pollock,Green Park,Test,1,230,100.0,2,177,2.61,50.0,76.96
SM Pollock,Harare Sports Club,ODI,2,120,72.0,1,78,3.6,72.0,65.0
SM Pollock,Iqbal Stadium,ODI,1,60,44.0,1,39,4.4,44.0,65.0
SM Pollock,"Iqbal Stadium, Faisalabad",ODI,1,60,35.0,1,41,3.5,35.0,68.33
SM Pollock,"Iqbal Stadium, Faisalabad",Test,1,312,105.0,7,265,2.02,15.0,84.94
SM Pollock,Kennington Oval,ODI,1,61,56.0,2,33,5.51,28.0,54.1
SM Pollock,"Kennington Oval, London",ODI,1,49,41.0,0,31,5.02,41.0,63.27
SM Pollock,"Kennington Oval, London",Test,1,279,126.0,3,218,2.71,42.0,78.14
SM Pollock,"Kensington Oval, Bridgetown",ODI,1,61,17.0,0,46,1.67,17.0,75.41
SM Pollock,Kingsmead,ODI,8,325,175.0,7,239,3.23,25.0,73.54
SM Pollock,Kingsmead,T20I,2,48,58.0,2,20,7.25,29.0,41.67
SM Pollock,Kingsmead,Test,3,632,250.0,8,510,2.37,31.25,80.7
SM Pollock,"Kingsmead, Durban",ODI,1,61,48.0,2,38,4.72,24.0,62.3
SM Pollock,"Kingsmead, Durban",Test,1,192,52.0,4,163,1.62,13.0,84.9
SM Pollock,"Lord's, London",ODI,1,31,17.0,0,21,3.29,17.0,67.74
SM Pollock,M Chinnaswamy Stadium,IPL,1,24,23.0,0,9,5.75,23.0,37.5
SM Pollock,"MA Chidambaram Stadium, Chepauk",IPL,1,18,32.0,0,8,10.67,32.0,44.44
SM Pollock,Mangaung Oval,ODI,1,60,52.0,1,34,5.2,52.0,56.67
SM Pollock,Melbourne Cricket Ground,Test,1,301,127.0,4,235,2.53,31.75,78.07
SM Pollock,Multan Cricket Stadium,ODI,1,60,37.0,2,42,3.7,18.5,70.0
SM Pollock,"National Cricket Stadium, St George's",ODI,2,108,63.0,3,64,3.5,21.0,59.26
SM Pollock,New Wanderers Stadium,ODI,2,120,56.0,6,88,2.8,9.33,73.33
SM Pollock,New Wanderers Stadium,T20I,4,90,115.0,5,44,7.67,23.0,48.89
SM Pollock,"New Wanderers Stadium, Johannesburg",ODI,1,48,36.0,0,26,4.5,36.0,54.17
SM Pollock,"New Wanderers Stadium, Johannesburg",Test,1,293,96.0,5,246,1.97,19.2,83.96
SM Pollock,Newlands,ODI,8,414,167.0,13,322,2.42,12.85,77.78
SM Pollock,Newlands,T20I,2,45,57.0,6,21,7.6,9.5,46.67
SM Pollock,Newlands,Test,3,642,223.0,13,529,2.08,17.15,82.4
SM Pollock,"Newlands, Cape Town",ODI,1,61,52.0,2,36,5.11,26.0,59.02
SM Pollock,"Newlands, Cape Town",Test,1,214,77.0,5,176,2.16,15.4,82.24
SM Pollock,"North West Cricket Stadium, Potchefstroom",ODI,1,38,15.0,2,31,2.37,7.5,81.58
SM Pollock,"Old Trafford, Manchester",ODI,1,62,21.0,1,47,2.03,21.0,75.81
SM Pollock,P Sara Oval,Test,1,214,112.0,1,160,3.14,112.0,74.77
SM Pollock,Providence Stadium,ODI,3,150,88.0,2,100,3.52,44.0,66.67
SM Pollock,"Punjab Cricket Association Stadium, Mohali",IPL,1,24,40.0,1,8,10.0,40.0,33.33
SM Pollock,"Punjab Cricket Association Stadium, Mohali",ODI,1,44,20.0,2,31,2.73,10.0,70.45
SM Pollock,"Queen's Park Oval, Port of Spain",ODI,1,24,20.0,1,14,5.0,20.0,58.33
SM Pollock,Queens Sports Club,ODI,1,48,25.0,1,34,3.12,25.0,70.83
SM Pollock,"Rajiv Gandhi International Stadium, Uppal",ODI,1,62,37.0,3,38,3.58,12.33,61.29
SM Pollock,Rangiri Dambulla International Stadium,ODI,1,44,24.0,1,31,3.27,24.0,70.45
SM Pollock,Rawalpindi Cricket Stadium,ODI,2,117,42.0,4,87,2.15,10.5,74.36
SM Pollock,"Sabina Park, Kingston",ODI,1,62,28.0,2,45,2.71,14.0,72.58
SM Pollock,"Sardar Patel Stadium, Motera",ODI,1,61,21.0,2,47,2.07,10.5,77.05
SM Pollock,Sawai Mansingh Stadium,IPL,1,24,26.0,0,9,6.5,26.0,37.5
SM Pollock,Sawai Mansingh Stadium,ODI,1,30,34.0,0,17,6.8,34.0,56.67
SM Pollock,Sinhalese Sports Club,ODI,1,62,58.0,3,29,5.61,19.33,46.77
SM Pollock,St George's Park,ODI,7,417,225.0,8,294,3.24,28.12,70.5
SM Pollock,St George's Park,T20I,1,12,19.0,1,6,9.5,19.0,50.0
SM Pollock,St George's Park,Test,1,163,89.0,4,125,3.28,22.25,76.69
SM Pollock,"St Lawrence Ground, Canterbury",ODI,1,60,35.0,2,36,3.5,17.5,60.0
SM Pollock,SuperSport Park,ODI,8,457,247.0,14,324,3.24,17.64,70.9
SM Pollock,SuperSport Park,Test,1,132,65.0,2,97,2.95,32.5,73.48
SM Pollock,Sydney Cricket Ground,Test,1,238,164.0,1,162,4.13,164.0,68.07
SM Pollock,"The Rose Bowl, Southampton",ODI,1,63,40.0,1,38,3.81,40.0,60.32
SM Pollock,The Wanderers Stadium,ODI,1,48,19.0,1,40,2.38,19.0,83.33
SM Pollock,The Wanderers Stadium,Test,3,568,256.0,12,444,2.7,21.33,78.17
SM Pollock,"Trent Bridge, Nottingham",Test,1,329,104.0,8,281,1.9,13.0,85.41
SM Pollock,Wankhede Stadium,IPL,4,90,52.0,6,54,3.47,8.67,60.0
SM Pollock,Wankhede Stadium,ODI,1,54,49.0,1,37,5.44,49.0,68.52
SM Pollock,"Warner Park, Basseterre",ODI,3,156,112.0,3,104,4.31,37.33,66.67
SM Pollock,Western Australia Cricket Association Ground,ODI,1,60,17.0,2,46,1.7,8.5,76.67
SM Sharif,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,5,115,143.0,7,51,7.46,20.43,44.35
SM Sharif,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),ODI,2,112,130.0,3,52,6.96,43.33,46.43
SM Sharif,"Bellerive Oval, Hobart",T20I,3,55,78.0,2,14,8.51,39.0,25.45
SM Sharif,"Bready Cricket Club, Magheramason",T20I,1,24,26.0,2,9,6.5,13.0,37.5
SM Sharif,Bulawayo Athletic Club,ODI,3,124,88.0,5,79,4.26,17.6,63.71
SM Sharif,"Choice Moosa Stadium, Pearland",ODI,2,96,92.0,2,53,5.75,46.0,55.21
SM Sharif,"Civil Service Cricket Club, Stormont",ODI,1,60,49.0,1,36,4.9,49.0,60.0
SM Sharif,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20I,1,24,42.0,2,8,10.5,21.0,33.33
SM Sharif,Dubai International Cricket Stadium,ODI,8,378,302.0,9,213,4.79,33.56,56.35
SM Sharif,Dubai International Cricket Stadium,T20I,10,191,240.0,14,82,7.54,17.14,42.93
SM Sharif,"Eden Gardens, Kolkata",T20I,1,24,46.0,1,7,11.5,46.0,29.17
SM Sharif,"Forthill, Dundee",ODI,6,218,208.0,7,119,5.72,29.71,54.59
SM Sharif,"Goldenacre, Edinburgh",T20I,2,37,31.0,4,22,5.03,7.75,59.46
SM Sharif,"Grange Cricket Club Ground, Raeburn Place",ODI,5,202,193.0,6,102,5.73,32.17,50.5
SM Sharif,"Grange Cricket Club Ground, Raeburn Place",T20I,2,43,61.0,2,18,8.51,30.5,41.86
SM Sharif,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",ODI,1,48,40.0,0,28,5.0,40.0,58.33
SM Sharif,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20I,9,189,250.0,10,66,7.94,25.0,34.92
SM Sharif,"Grange Cricket Club, Raeburn Place",ODI,1,62,76.0,2,28,7.35,38.0,45.16
SM Sharif,"Grange Cricket Club, Raeburn Place",T20I,2,48,77.0,0,13,9.62,77.0,27.08
SM Sharif,Hagley Oval,ODI,2,110,88.0,6,69,4.8,14.67,62.73
SM Sharif,Harare Sports Club,ODI,3,150,95.0,7,85,3.8,13.57,56.67
SM Sharif,"Hazelaarweg, Rotterdam",ODI,1,38,41.0,2,17,6.47,20.5,44.74
SM Sharif,ICC Academy,ODI,4,221,191.0,6,122,5.19,31.83,55.2
SM Sharif,ICC Academy,T20I,6,126,161.0,12,52,7.67,13.42,41.27
SM Sharif,ICC Academy Ground No 2,T20I,1,24,28.0,2,10,7.0,14.0,41.67
SM Sharif,"ICC Academy, Dubai",T20I,1,18,18.0,0,9,6.0,18.0,50.0
SM Sharif,Mannofield Park,ODI,5,224,145.0,10,141,3.88,14.5,62.95
SM Sharif,"Mannofield Park, Aberdeen",ODI,4,203,178.0,4,115,5.26,44.5,56.65
SM Sharif,"Maple Leaf North-West Ground, King City",ODI,2,73,34.0,3,56,2.79,11.33,76.71
SM Sharif,"Mission Road Ground, Mong Kok",T20I,2,30,30.0,3,16,6.0,10.0,53.33
SM Sharif,"Moosa Cricket Stadium, Pearland",ODI,1,48,37.0,2,30,4.62,18.5,62.5
SM Sharif,"Namibia Cricket Ground, Windhoek",ODI,2,66,76.0,4,33,6.91,19.0,50.0
SM Sharif,"Namibia Cricket Ground, Windhoek",T20I,2,48,65.0,1,11,8.12,65.0,22.92
SM Sharif,Queens Sports Club,ODI,2,105,69.0,7,70,3.94,9.86,66.67
SM Sharif,"Queens Sports Club, Bulawayo",ODI,3,135,140.0,1,67,6.22,140.0,49.63
SM Sharif,Sharjah Cricket Stadium,ODI,1,61,55.0,3,26,5.41,18.33,42.62
SM Sharif,Sharjah Cricket Stadium,T20I,1,24,41.0,1,8,10.25,41.0,33.33
SM Sharif,Sheikh Zayed Stadium,ODI,1,42,27.0,0,26,3.86,27.0,61.9
SM Sharif,Sheikh Zayed Stadium,T20I,3,50,75.0,4,11,9.0,18.75,22.0
SM Sharif,"Sir Vivian Richards Stadium, North Sound, Antigua",T20I,1,24,40.0,2,6,10.0,20.0,25.0
SM Sharif,Sportpark Het Schootsveld,T20I,1,24,31.0,2,12,7.75,15.5,50.0
SM Sharif,"Sportpark Maarschalkerweerd, Utrecht",ODI,2,96,61.0,3,64,3.81,20.33,66.67
SM Sharif,"Sportpark Westvliet, The Hague",T20I,1,21,27.0,1,6,7.71,27.0,28.57
SM Sharif,"Sportpark Westvliet, Voorburg",T20I,3,66,100.0,3,16,9.09,33.33,24.24
SM Sharif,"The Village, Malahide",ODI,2,102,80.0,2,66,4.71,40.0,64.71
SM Sharif,"The Village, Malahide",T20I,3,65,110.0,3,22,10.15,36.67,33.85
SM Sharif,"Titwood, Glasgow",ODI,3,126,78.0,0,86,3.71,78.0,68.25
SM Sharif,"Titwood, Glasgow",T20I,3,42,33.0,7,24,4.71,4.71,57.14
SM Sharif,"Tribhuvan University International Cricket Ground, Kirtipur",ODI,5,196,176.0,6,116,5.39,29.33,59.18
SM Sharif,"United Cricket Club Ground, Windhoek",ODI,4,188,118.0,7,127,3.77,16.86,67.55
SM Sharif,VRA Ground,T20I,2,36,55.0,3,13,9.17,18.33,36.11
SM Sharif,"Vidarbha Cricket Association Stadium, Jamtha",T20I,1,24,31.0,2,7,7.75,15.5,29.17
SM Sharif,"Zayed Cricket Stadium, Abu Dhabi",T20I,1,19,21.0,1,8,6.63,21.0,42.11
SM Sharma,Bulawayo Athletic Club,ODI,1,42,46.0,3,15,6.57,15.33,35.71
SM Sharma,Dubai International Cricket Stadium,ODI,2,54,49.0,1,34,5.44,49.0,62.96
SM Sharma,"ICC Academy, Dubai",T20I,1,18,22.0,0,5,7.33,22.0,27.78
SM Sharma,Mulpani Cricket Ground,T20I,2,42,71.0,1,14,10.14,71.0,33.33
SM Sharma,Sharjah Cricket Stadium,ODI,1,48,69.0,2,12,8.62,34.5,25.0
SM Sharma,Sharjah Cricket Stadium,T20I,1,6,18.0,0,3,18.0,18.0,50.0
SM Sharma,"Takashinga Sports Club, Highfield, Harare",ODI,2,90,74.0,4,45,4.93,18.5,50.0
SM Sharma,"United Cricket Club Ground, Windhoek",ODI,1,36,23.0,1,25,3.83,23.0,69.44
SM Sharma,"VRA Ground, Amstelveen",ODI,1,48,39.0,2,28,4.88,19.5,58.33
SM Sharma,"Wanderers Cricket Ground, Windhoek",ODI,3,72,62.0,0,51,5.17,62.0,70.83
SM Solia,Sano International Cricket Ground,T20I,1,13,16.0,0,5,7.38,16.0,38.46
SM Tupou,"Independence Park, Port Vila",T20I,5,114,121.0,10,51,6.37,12.1,44.74
SM Tupou,"Korogi Sports Park, Nisshin",T20I,2,30,41.0,2,8,8.2,20.5,26.67
SM Tupou,Sano International Cricket Ground 2,T20I,3,69,72.0,4,31,6.26,18.0,44.93
SM Warnakulasuriya,Marsa Sports Club,T20I,8,135,177.0,10,73,7.87,17.7,54.07
SM Warnapura,National Stadium,Test,1,54,40.0,0,30,4.44,40.0,55.56
SMA Priyanjan,Barabati Stadium,ODI,1,12,11.0,1,7,5.5,11.0,58.33
SMA Priyanjan,"Clontarf Cricket Club Ground, Dublin",ODI,1,18,11.0,0,11,3.67,11.0,61.11
SMA Priyanjan,Edgbaston,ODI,1,24,18.0,1,14,4.5,18.0,58.33
SMA Priyanjan,Lord's,ODI,1,18,15.0,0,5,5.0,15.0,27.78
SMA Priyanjan,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",ODI,1,18,17.0,0,8,5.67,17.0,44.44
SMA Priyanjan,Old Trafford,ODI,1,12,9.0,0,7,4.5,9.0,58.33
SMA Priyanjan,Pallekele International Cricket Stadium,ODI,1,6,8.0,0,3,8.0,8.0,50.0
SMA Priyanjan,R Premadasa Stadium,ODI,1,42,47.0,0,13,6.71,47.0,30.95
SMA Priyanjan,"Rajiv Gandhi International Stadium, Uppal",ODI,1,13,8.0,0,8,3.69,8.0,61.54
SMA Priyanjan,"Sardar Patel Stadium, Motera",ODI,1,12,14.0,0,4,7.0,14.0,33.33
SMA Priyanjan,Sheikh Zayed Stadium,ODI,1,6,5.0,0,6,5.0,5.0,100.0
SMA Priyanjan,Shere Bangla National Stadium,ODI,3,84,70.0,5,31,5.0,14.0,36.9
SMHH Aung,Udayana Cricket Ground,T20I,1,6,17.0,1,1,17.0,17.0,16.67
SMK Waththage,Kerava National Cricket Ground,T20I,2,36,42.0,3,16,7.0,14.0,44.44
SMK Waththage,"Moara Vlasiei Cricket Ground, Ilfov County",T20I,1,18,42.0,0,7,14.0,42.0,38.89
SMK Waththage,"Scott Page Field, Vinor",T20I,8,174,219.0,9,73,7.55,24.33,41.95
SMK Waththage,Tikkurila Cricket Ground,T20I,2,30,25.0,0,20,5.0,25.0,66.67
SMR Ruelas,Las Caballerizas,T20I,1,15,9.0,1,8,3.6,9.0,53.33
SMR Ruelas,"Reforma Athletic Club, Naucalpan",T20I,1,15,13.0,0,7,5.2,13.0,46.67
SMSM Senanayake,Adelaide Oval,ODI,1,36,30.0,0,17,5.0,30.0,47.22
SMSM Senanayake,"Clontarf Cricket Club Ground, Dublin",ODI,1,47,27.0,2,32,3.45,13.5,68.09
SMSM Senanayake,De Beers Diamond Oval,ODI,1,60,53.0,0,32,5.3,53.0,53.33
SMSM Senanayake,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,T20I,1,24,22.0,0,13,5.5,22.0,54.17
SMSM Senanayake,Dubai International Cricket Stadium,ODI,1,60,42.0,1,27,4.2,42.0,45.0
SMSM Senanayake,Dubai International Cricket Stadium,T20I,2,42,41.0,4,17,5.86,10.25,40.48
SMSM Senanayake,Eden Gardens,IPL,5,120,141.0,5,50,7.05,28.2,41.67
SMSM Senanayake,Eden Park,ODI,1,42,30.0,0,22,4.29,30.0,52.38
SMSM Senanayake,Edgbaston,ODI,1,60,36.0,2,36,3.6,18.0,60.0
SMSM Senanayake,Hagley Oval,ODI,2,74,65.0,2,40,5.27,32.5,54.05
SMSM Senanayake,JSCA International Stadium Complex,IPL,2,48,40.0,2,17,5.0,20.0,35.42
SMSM Senanayake,JSCA International Stadium Complex,T20I,1,24,40.0,1,6,10.0,40.0,25.0
SMSM Senanayake,Kennington Oval,ODI,1,48,30.0,3,22,3.75,10.0,45.83
SMSM Senanayake,Kennington Oval,T20I,1,18,26.0,0,5,8.67,26.0,27.78
SMSM Senanayake,Khan Shaheb Osman Ali Stadium,ODI,2,114,88.0,4,57,4.63,22.0,50.0
SMSM Senanayake,Lord's,ODI,1,60,49.0,1,23,4.9,49.0,38.33
SMSM Senanayake,Maharashtra Cricket Association Stadium,T20I,1,18,18.0,1,10,6.0,18.0,55.56
SMSM Senanayake,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",ODI,4,192,182.0,8,107,5.69,22.75,55.73
SMSM Senanayake,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20I,4,78,75.0,5,37,5.77,15.0,47.44
SMSM Senanayake,Melbourne Cricket Ground,ODI,1,60,50.0,1,32,5.0,50.0,53.33
SMSM Senanayake,New Wanderers Stadium,ODI,1,54,50.0,1,28,5.56,50.0,51.85
SMSM Senanayake,Old Trafford,ODI,1,6,8.0,0,3,8.0,8.0,50.0
SMSM Senanayake,Pallekele International Cricket Stadium,ODI,5,249,180.0,9,135,4.34,20.0,54.22
SMSM Senanayake,Pallekele International Cricket Stadium,T20I,3,72,124.0,7,20,10.33,17.71,27.78
SMSM Senanayake,"Punjab Cricket Association Stadium, Mohali",IPL,1,24,28.0,2,8,7.0,14.0,33.33
SMSM Senanayake,"Queen's Park Oval, Port of Spain",ODI,1,54,41.0,0,29,4.56,41.0,53.7
SMSM Senanayake,R Premadasa Stadium,ODI,4,186,128.0,4,107,4.13,32.0,57.53
SMSM Senanayake,R Premadasa Stadium,T20I,3,66,88.0,3,27,8.0,29.33,40.91
SMSM Senanayake,Rangiri Dambulla International Stadium,ODI,1,30,14.0,2,25,2.8,7.0,83.33
SMSM Senanayake,Riverside Ground,ODI,1,43,13.0,4,36,1.81,3.25,83.72
SMSM Senanayake,"Sabina Park, Kingston",ODI,1,60,46.0,2,32,4.6,23.0,53.33
SMSM Senanayake,Saxton Oval,ODI,1,55,57.0,0,14,6.22,57.0,25.45
SMSM Senanayake,Seddon Park,ODI,1,60,55.0,2,37,5.5,27.5,61.67
SMSM Senanayake,Sharjah Cricket Stadium,ODI,2,114,104.0,1,55,5.47,104.0,48.25
SMSM Senanayake,Sheikh Zayed Stadium,ODI,2,120,93.0,1,58,4.65,93.0,48.33
SMSM Senanayake,Sheikh Zayed Stadium,Test,1,138,96.0,1,81,4.17,96.0,58.7
