striker,year,format,runs,balls_faced,dismissals,matches,fours,sixes,average,strike_rate,lag1_runs,lag1_avg,lag1_sr,lag1_matches,career_runs_to_date,predicted_runs,shap_lag1_runs,shap_lag1_avg,shap_lag1_sr,shap_lag1_matches,shap_career_runs_to_date,shap_base_value
Mohammad Hasnain,2026,PSL,0,2,2,1,0,0,0.0,0.0,34.0,8.5,94.44,4.0,74,64.0,-109.94669028541018,3.047500606775806,-1.4213689473928235,9.386052125143664,-7.303243215502205,170.64744859122928
Mohammad Nadeem,2026,T20I,56,62,3,3,3,1,18.67,90.32,138.0,34.5,82.14,7.0,700,200.0,-5.555291695793941,7.221918326004305,4.266080024346693,-2.0273988160264675,25.754156861268907,170.64744859122928
Mohammad Nawaz,2026,PSL,108,108,8,6,10,2,13.5,100.0,176.0,29.33,127.54,4.0,491,217.0,30.790231685346725,0.3334265957060685,-9.815520527698675,22.59228278114302,2.568804742080962,170.64744859122928
Mohammad Nawaz,2026,T20I,72,66,7,9,6,3,10.29,109.09,304.0,21.71,142.06,19.0,702,225.0,74.58774471639238,-6.117298571819487,-4.156769699919931,-6.276697102416841,-4.143788553313281,170.64744859122928
Mohammad Rizwan,2026,BBL,135,134,7,7,11,2,19.29,100.75,52.0,17.33,108.33,3.0,52,80.0,-92.06848420512436,-4.560786531052866,-3.4208101223191507,19.01578315143053,-9.161821998735602,170.64744859122928
Mohammad Rizwan,2026,ODI,58,83,4,3,8,0,14.5,69.88,569.0,43.77,72.58,17.0,2823,472.0,193.79743426394285,8.461263110392027,7.298422767509979,-5.678460567454314,97.73602729260742,170.64744859122928
Mohammad Rizwan,2026,PSL,408,350,20,10,56,6,20.4,116.57,734.0,40.78,139.54,10.0,3340,414.0,232.68181568063835,1.8134444301428014,-61.505607834284106,0.1932059544947682,70.11960987008884,170.64744859122928
Mohammad Rizwan,2026,Test,181,318,4,2,21,0,45.25,56.92,360.0,32.73,51.21,5.0,2399,575.0,177.74220339867895,9.268975697447088,56.388293083513105,44.71029059402043,115.7711157763466,170.64744859122928
Mohammad Saifuddin,2026,T20I,0,1,1,1,0,0,0.0,0.0,62.0,62.0,124.0,4.0,266,117.0,-70.96970187915859,5.716291975064695,-11.776914333311952,13.62550564213897,10.043992935265367,170.64744859122928
Mohammad Wasim,2026,ODI,1,7,2,2,0,0,0.5,14.29,13.0,6.5,108.33,3.0,93,38.0,-140.8475572155212,0.23183813099871523,-3.1690048692077397,16.343646287848866,-4.814560597788447,170.64744859122928
Mohammad Wasim,2026,PSL,74,38,4,3,4,6,18.5,194.74,38.0,9.5,111.76,4.0,227,74.0,-103.65526587611257,-1.2364474274326862,-7.62426409028513,9.822483345450143,6.0685326062599065,170.64744859122928
Mohammed Qasim,2026,T20I,263,182,8,7,18,17,32.88,144.51,28.0,9.33,103.7,3.0,54,62.0,-124.23996031399446,3.812579924824699,-2.212899793428413,19.134890300722265,-5.5864835269541215,170.64744859122928
Mohammed Shami,2026,IPL,62,44,10,7,4,6,6.2,140.91,10.0,10.0,100.0,4.0,98,32.0,-139.13948426116073,-1.460093459673947,-2.059404472730956,8.632498754058147,-5.002552393590338,170.64744859122928
Mominul Haque,2026,Test,272,532,6,3,34,0,45.33,51.13,447.0,44.7,57.6,6.0,4668,524.0,158.51401667156304,9.663398667892642,26.404666978931694,14.259868889255067,144.0517081647937,170.64744859122928
Mubasir Khan,2026,PSL,34,26,4,2,4,0,8.5,130.77,13.0,4.33,72.22,3.0,49,33.0,-144.60867520235306,1.527857944397807,-0.1191030080735133,16.195304832821396,-10.160989709797942,170.64744859122928
Muhammad Amir,2026,T20I,87,71,5,6,6,4,17.4,122.54,53.0,13.25,120.45,6.0,462,106.0,-67.78618081327711,-1.6245051095915404,-7.804301972494984,-3.216775940164662,16.183335554321943,170.64744859122928
Muhammad Arfan,2026,T20I,85,88,4,6,5,2,21.25,96.59,38.0,19.0,135.71,3.0,38,54.0,-111.43506106909655,-8.452959497462544,-6.0011965554947855,15.246372498129501,-6.3171762713588775,170.64744859122928
Muhammad Asim,2026,T20I,151,95,1,4,10,7,151.0,158.95,558.0,27.9,127.4,22.0,717,270.0,150.79445472118215,-7.64097841433839,-14.075162431311343,-4.785435424293529,-25.35232102173287,170.64744859122928
Muhammad Fahad,2026,T20I,62,42,3,3,8,3,20.67,147.62,211.0,52.75,237.08,4.0,211,285.0,44.806236213543876,16.57050794972578,18.545725231927292,27.967103004948523,6.883641248940533,170.64744859122928
Muhammad Haziq Aiman,2026,T20I,140,107,8,9,14,8,17.5,130.84,246.0,27.33,175.71,10.0,246,233.0,50.94784989319759,0.3715228559511313,22.901534098667998,-6.029423768596947,-5.367625013603067,170.64744859122928
Muhammad Nadir,2026,T20I,5,7,0,2,0,0,5.0,71.43,35.0,8.75,89.74,8.0,148,76.0,-93.14201543079568,-0.47826295617428144,1.9077297231058645,-7.050845199056185,3.91404193275304,170.64744859122928
Muhammad Naeem,2026,PSL,236,146,14,7,20,14,16.86,161.64,628.0,26.17,162.69,12.0,628,357.0,222.98698456748963,-14.989678472443218,-14.71283002341834,-3.2575949692387467,-3.470808718799701,170.64744859122928
Muhammad Shahdad,2026,ODI,166,163,4,4,10,8,41.5,101.84,131.0,43.67,59.55,3.0,131,165.0,-20.134745310287574,2.3373647044471104,3.128969997965134,29.90163582916776,-21.084213969946017,170.64744859122928
Muhammad Umar,2026,T20I,50,44,3,3,1,5,16.67,113.64,39.0,9.75,81.25,5.0,281,86.0,-95.4236638773743,-0.32596100746875495,2.429872084657464,3.12038884064735,5.173661339529423,170.64744859122928
Muhammad Zohaib,2026,T20I,14,14,1,1,2,0,14.0,100.0,256.0,23.27,102.81,12.0,256,168.0,39.44307008748277,-7.572681470720832,-6.520231963888022,-8.536037097730992,-19.001032959108755,170.64744859122928
Mujibur Ali,2026,ODI,86,103,4,4,11,0,21.5,83.5,50.0,12.5,39.37,4.0,50,86.0,-89.34572477803896,-3.1410188918242303,9.07188537237144,12.995479609507061,-13.731813077735138,170.64744859122928
Mukhtar Ghulami,2026,T20I,77,58,5,5,9,3,15.4,132.76,75.0,15.0,136.36,5.0,271,109.0,-58.66184315686158,-0.9861140924267608,-7.565024659009236,1.1725393516770044,4.836719285075263,170.64744859122928
Muneeba Ali,2026,ODI,11,16,2,3,2,0,5.5,68.75,409.0,31.46,65.34,15.0,1357,322.0,129.25974714359887,0.33101438771219355,5.680801718917714,-3.5880800072392307,19.493379886157726,170.64744859122928
Muneeba Ali,2026,T20I,269,235,14,14,33,5,19.21,114.47,132.0,66.0,136.08,3.0,1410,232.0,-11.99655580273104,10.159562772052203,-12.403392649146884,25.086167772027927,50.09106126222298,170.64744859122928
Murat Yilmaz,2026,T20I,1,4,1,1,0,0,1.0,25.0,13.0,4.33,54.17,3.0,15,32.0,-148.15499203254768,1.0839677991120669,2.1769368742553543,17.195795348770183,-11.036448865746088,170.64744859122928
Musa Shaheen,2026,T20I,235,216,8,8,23,7,29.38,108.8,104.0,34.67,146.48,3.0,200,165.0,-21.90834290622773,0.41755037452556243,-6.031329699988558,33.00348704966904,-10.693043244376778,170.64744859122928
Musaddiq Ahmed,2026,T20I,262,147,8,8,22,19,32.75,178.23,275.0,45.83,176.28,6.0,374,241.0,88.36894461992516,0.40329773305014616,6.203955309565402,3.100260046423672,-27.675944766359194,170.64744859122928
Mushfiqur Rahim,2026,Test,296,596,6,3,32,1,49.33,49.66,503.0,55.89,49.12,6.0,6226,510.0,168.78941376203065,17.034303870078265,17.037164156015855,11.675049857050876,125.07384873543995,170.64744859122928
Muslim Yar,2026,T20I,37,28,3,5,0,4,12.33,132.14,65.0,16.25,100.0,6.0,229,118.0,-60.42999805272382,-3.0305203032652255,-0.3722560516252759,-6.893509729377451,17.798923657029974,170.64744859122928
Mustafizur Rahman,2026,ODI,12,26,2,3,1,0,6.0,46.15,4.0,4.0,13.79,6.0,153,75.0,-117.31404130707242,-1.0254834293612403,13.792721910457228,-4.603563283765423,13.232147848019494,170.64744859122928
Mustafizur Rahman,2026,PSL,10,10,0,3,2,0,10.0,100.0,1.0,1.0,11.11,4.0,1,20.0,-157.73333334347154,1.5590324511954792,12.108612015204313,9.345954815613954,-16.378515719603506,170.64744859122928
Mustafizur Rahman,2026,T20I,7,5,1,1,0,1,7.0,140.0,25.0,25.0,92.59,4.0,91,39.0,-124.16112864170225,-6.2852311950108835,-0.8258079523632882,5.927959710759763,-6.356774978925437,170.64744859122928
N Acawei,2026,T20I,57,65,5,5,3,3,11.4,87.69,51.0,10.2,75.0,5.0,51,66.0,-98.90331838325359,-0.6720068948732728,1.688246043874405,3.362418752215741,-9.687033511261548,170.64744859122928
N Benjamin,2026,T20I,20,20,3,4,1,0,6.67,100.0,53.0,17.67,94.64,6.0,70,57.0,-89.50528868823942,-5.894852584456185,-1.0746363033290407,-4.927870474618296,-12.026057703646677,170.64744859122928
N Chaiwai,2026,T20I,331,360,9,14,27,3,36.78,91.94,251.0,15.69,90.61,21.0,1384,270.0,49.78517759254031,-8.498913463372153,5.462145016592668,2.5189367958358932,50.39820842273049,170.64744859122928
N Chantam,2026,T20I,450,361,13,19,61,5,34.62,124.65,628.0,52.33,124.11,22.0,1735,433.0,249.3485721354471,18.572360243630932,-48.64501937828461,-9.637089044957879,53.136855253344116,170.64744859122928
N Chejay,2026,T20I,53,71,3,4,6,0,17.67,74.65,63.0,21.0,88.73,3.0,126,94.0,-82.10262428274655,-5.386342058485994,0.04826582593564846,18.07590795821401,-7.344618467504273,170.64744859122928
N Choden,2026,T20I,233,246,7,9,34,2,33.29,94.72,27.0,9.0,75.0,3.0,387,96.0,-111.6820654106213,-0.4254073989965268,5.063176357641008,19.02883962968418,13.040663039054134,170.64744859122928
N Gwanzura,2026,T20I,47,40,5,5,5,1,9.4,117.5,45.0,6.43,115.38,7.0,109,59.0,-91.00953004776822,0.18823585193814785,-4.559683218599462,-8.420351252860321,-7.48111656508558,170.64744859122928
N Joshi,2026,T20I,207,207,13,14,21,0,15.92,100.0,150.0,18.75,114.5,8.0,194,130.0,-7.211089023680054,-7.0574092465353,-4.704172934537807,-7.318992138881983,-14.07893952305241,170.64744859122928
N Koncharoenkai,2026,T20I,514,495,11,16,52,0,46.73,103.84,647.0,35.94,102.86,26.0,1943,421.0,242.70697438800926,-27.62093391236649,-5.337517881184288,-7.45829304848814,48.31792784876943,170.64744859122928
N McAndrew,2026,BBL,5,3,0,1,1,0,5.0,166.67,50.0,16.67,185.19,6.0,319,101.0,-75.85349912564023,-1.3210572303869728,-1.277432265458588,-3.1963399167348605,11.845579660163606,170.64744859122928
N Mlaba,2026,ODI,8,11,2,2,0,0,4.0,72.73,15.0,2.5,50.0,8.0,55,34.0,-120.60835787843808,-0.8823975936133045,2.0060543274614506,-6.538700515747547,-10.364267926044183,170.64744859122928
N Mlaba,2026,T20I,10,7,2,3,0,1,5.0,142.86,8.0,4.0,50.0,3.0,16,21.0,-156.44686515115905,-0.47224010038473374,2.882381701196362,17.11658860552347,-12.747593637804055,170.64744859122928
N Navaika,2026,T20I,106,155,6,8,9,0,17.67,68.39,197.0,17.91,79.12,12.0,316,139.0,6.020721143228565,-11.627722040362988,1.1501680603896114,-9.942795860050552,-17.424015533878205,170.64744859122928
N Nipiko,2026,T20I,55,57,7,6,4,1,7.86,96.49,247.0,22.45,100.82,11.0,754,208.0,37.139989991517325,-8.369634571841928,-2.438684013867548,-8.321513107690206,19.69685644781828,170.64744859122928
N Nuntarach,2026,T20I,0,1,1,1,0,0,0.0,0.0,44.0,4.89,48.89,10.0,187,80.0,-80.54413623884074,-2.167497788774525,1.412902453574592,-12.011753073420037,2.914531909089564,170.64744859122928
N Pooran,2026,IPL,468,368,30,14,22,38,15.6,127.17,699.0,41.12,187.9,14.0,2655,473.0,261.14224058436395,-0.6533829472393998,-23.965472948891485,1.5893715655928864,63.7723740371359,170.64744859122928
N Rana,2026,IPL,450,298,18,9,54,20,25.0,151.01,317.0,21.13,155.39,11.0,3365,303.0,89.44736561460444,-18.059738538509887,-3.381779800186889,-8.620221588621893,73.4475562699556,170.64744859122928
N Senamontree,2026,T20I,33,48,2,4,3,0,16.5,68.75,75.0,9.38,66.96,13.0,124,72.0,-75.88734123949175,-3.988273124618889,2.8043376143683965,-15.03065927800865,-6.7294301864489725,170.64744859122928
N Shangase,2026,ODI,5,2,0,1,1,0,5.0,250.0,120.0,20.0,82.76,6.0,158,118.0,-30.404234397946247,-7.043537074866665,2.852079754447647,-2.0393471709437327,-15.884960602933678,170.64744859122928
N Shree Charani,2026,ODI,13,21,2,2,0,1,6.5,61.9,9.0,3.0,69.23,5.0,9,24.0,-142.04092258194885,1.24045292096723,0.7647688603024548,3.9097122837488496,-10.599311982880415,170.64744859122928
N Sibanda,2026,ODI,58,117,4,6,5,0,14.5,49.57,21.0,5.25,56.76,3.0,108,59.0,-129.12416538051792,2.627910689500953,1.5203425147048584,19.057543472196574,-5.703819907556982,170.64744859122928
N Sibanda,2026,T20I,31,84,3,5,1,0,10.33,36.9,6.0,2.0,40.0,3.0,18,24.0,-158.55931966879172,1.3281116854706836,5.700468786219795,17.418872775176688,-12.433982382201817,170.64744859122928
N Tanner,2026,T20I,104,99,5,5,7,3,20.8,105.05,76.0,8.44,81.72,10.0,192,84.0,-70.30350408902936,-3.155400653068861,1.3066109755751376,-14.253766914715637,-0.07117739500815858,170.64744859122928
N Tyagi,2026,T20I,13,16,0,1,2,0,13.0,81.25,6.0,3.0,35.29,3.0,6,22.0,-159.64692178794584,0.1866633585426484,6.166141170162758,17.139425751827144,-12.35742522468209,170.64744859122928
N Vare,2026,T20I,25,42,3,4,2,0,8.33,59.52,428.0,30.57,76.16,19.0,670,308.0,140.46851231728303,-1.0539152333040605,11.076810362286936,-6.587396131339621,-6.22947107843744,170.64744859122928
N Wadhera,2026,IPL,130,114,12,6,8,8,10.83,114.04,597.0,31.42,145.26,15.0,947,307.0,164.84702491374875,-3.8821755342215867,-13.99134258115884,-2.7762202756519923,-8.05237205843711,170.64744859122928
N Zimonjic,2026,T20I,10,10,3,3,1,0,3.33,100.0,38.0,9.5,90.48,4.0,117,70.0,-110.02371547791968,2.5399131734480176,0.7330659927326347,9.865294547161174,-4.132899622117644,170.64744859122928
N de Klerk,2026,ODI,124,100,6,6,16,1,20.67,124.0,345.0,26.54,120.21,15.0,934,258.0,101.41032660116545,-2.615755671552314,-11.94765492818053,-3.4649516192736076,3.6389845984684808,170.64744859122928
N de Klerk,2026,T20I,185,184,13,13,20,2,14.23,100.54,53.0,26.5,108.16,4.0,652,143.0,-68.05472410267716,-2.743161382013022,-4.620592315375054,10.77275794187043,36.63209110845405,170.64744859122928
NA Greenwood,2026,T20I,127,68,4,5,8,10,31.75,186.76,123.0,20.5,128.12,6.0,896,176.0,-14.669740522411585,-8.111663272275463,-7.0665331861779626,2.935919098581032,31.89247055488573,170.64744859122928
NA McSweeney,2026,BBL,184,139,5,5,22,1,36.8,132.37,98.0,16.33,111.36,6.0,646,163.0,-23.42212547150449,-6.479094730376598,-4.869976851709883,2.311147201750924,24.778735049675344,170.64744859122928
NC Monteiro,2026,T20I,16,19,2,5,1,0,8.0,84.21,19.0,4.75,55.88,5.0,42,42.0,-126.02294091291085,1.8892336247088497,2.156298123247624,2.638354484250033,-9.435125906718815,170.64744859122928
NF Kelly,2026,ODI,149,205,3,3,21,1,49.67,72.68,49.0,16.33,80.33,3.0,49,77.0,-98.29378113639775,-5.058432238370849,1.5395105061199938,19.036580662705827,-10.474112961453631,170.64744859122928
NG Smith,2026,ODI,46,58,2,4,2,0,23.0,79.31,34.0,6.8,56.67,7.0,43,50.0,-102.47444323403167,-0.7428127488340521,2.073999876717874,-8.59327937381478,-10.925712867096474,170.64744859122928
NGRP Jayasuriya,2026,Test,24,31,0,1,1,0,24.0,77.42,28.0,5.6,37.84,4.0,253,87.0,-111.73786780205572,-4.986491669062367,11.030060346662314,9.542759848980504,12.459355877263183,170.64744859122928
NJ Carey,2026,ODI,113,79,1,3,12,2,113.0,143.04,78.0,26.0,89.66,4.0,136,105.0,-70.02986149208083,-2.245995443564496,-0.3298683925095088,11.129812509381862,-4.492141168040928,170.64744859122928
NJ Maddinson,2026,BBL,128,87,3,5,6,9,42.67,147.13,48.0,9.6,81.36,5.0,2033,144.0,-90.20326670850174,-17.392811115886865,2.8423808940478335,1.9737106357703245,76.20353213993701,170.64744859122928
NK Aneesh Kumar,2026,T20I,11,23,2,2,0,0,5.5,47.83,29.0,29.0,103.57,5.0,41,37.0,-119.11374562141651,-6.112012644118472,-1.698778678861785,2.142351761062739,-9.359682156295898,170.64744859122928
NK Ariani,2026,T20I,5,9,2,2,1,0,2.5,55.56,13.0,4.33,72.22,4.0,13,29.0,-140.22404373190287,1.1315912629381637,0.5146579331954096,7.980895046680589,-10.767203659458248,170.64744859122928
NK Yadav,2026,ODI,11,16,1,3,1,0,11.0,68.75,12.0,6.0,44.44,3.0,12,36.0,-148.3046422391941,0.43624298881645107,3.2761142496620086,18.049909916687934,-8.285312173456878,170.64744859122928
NK Yadav,2026,T20I,13,9,2,2,0,2,6.5,144.44,68.0,34.0,251.85,6.0,68,75.0,-88.346800168501,-0.22369038710626898,3.494591710250095,-4.470343948699349,-6.339884357661553,170.64744859122928
NKF Rada Rani,2026,T20I,62,77,3,6,2,0,20.67,80.52,54.0,10.8,91.53,6.0,232,103.0,-72.5397337006976,-4.55060171644508,1.0237613587235006,-5.699619073480049,13.85703664017631,170.64744859122928
NL Mtomba,2026,T20I,38,40,3,3,7,0,12.67,95.0,28.0,9.33,133.33,3.0,28,88.0,-114.5454685387838,6.685093903194204,-0.501698289073552,20.71120320431103,4.970063609139361,170.64744859122928
NLKWR Dewi,2026,T20I,94,101,4,7,12,1,23.5,93.07,186.0,20.67,123.18,12.0,604,192.0,20.020874720102793,-9.208533424183171,-6.342333811622187,-7.087696962371521,23.820262222787584,170.64744859122928
NM Salonen,2026,T20I,158,118,6,8,8,8,26.33,133.9,44.0,8.8,104.76,6.0,124,64.0,-93.04218494496828,-0.7678450517914875,-1.3531830925458461,-3.939008121123352,-7.594504577183513,170.64744859122928
NN Banner,2026,T20I,5,21,2,2,0,0,2.5,23.81,37.0,18.5,94.87,6.0,41,45.0,-103.75590873845911,-8.567782948375752,-1.5042936687170585,-1.6747558796128676,-10.357502263252815,170.64744859122928
NND de Silva,2026,ODI,69,81,4,5,5,2,17.25,85.19,389.0,35.36,89.22,13.0,1092,320.0,132.65576418363835,-0.5675829965261896,11.13746263548117,-3.8909640460641333,10.086841285915524,170.64744859122928
NND de Silva,2026,T20I,174,148,5,8,12,2,34.8,117.57,72.0,14.4,107.46,7.0,1154,149.0,-60.88154781231566,2.3182727053189436,-3.3929725676989952,-6.440678713455483,46.41380850598137,170.64744859122928
NP Kenjige,2026,ODI,30,54,2,2,4,0,15.0,55.56,12.0,6.0,60.0,6.0,410,72.0,-104.94866405355289,-4.87614254363466,2.887733041889397,-4.566488044161137,12.563079057795946,170.64744859122928
NPAN Sakarini,2026,T20I,235,253,4,7,21,0,58.75,92.89,236.0,26.22,80.55,13.0,717,219.0,34.03683497143452,-0.6072885119145559,4.174322415904891,-8.303016028564382,19.392667436285887,170.64744859122928
NR Hobson,2026,BBL,18,24,3,3,1,0,6.0,75.0,125.0,20.83,127.55,7.0,536,169.0,-5.975238865782949,-7.922430266985072,-6.7054773425652145,-1.0416710128460807,20.000625746965973,170.64744859122928
NR Kirton,2026,ODI,62,78,3,3,4,1,20.67,79.49,130.0,18.57,74.29,7.0,613,175.0,-13.295141188222008,-8.144935085829678,3.1093107004107994,-1.2541685480623008,23.930978910918807,170.64744859122928
NR Kirton,2026,T20I,10,12,3,3,1,0,3.33,83.33,163.0,20.38,136.97,8.0,727,179.0,5.804703757988508,-8.83226283130549,-3.774427358054178,-7.098133368479418,22.248185896402692,170.64744859122928
NR Sciver-Brunt,2026,T20I,227,159,2,4,26,2,113.5,142.77,214.0,30.57,134.59,8.0,1001,220.0,31.52734001949215,2.756435715574415,-8.15083671623148,-5.729784595986863,28.49101224959959,170.64744859122928
NR Sciver-Brunt,2026,WPL,321,212,5,7,48,4,64.2,151.42,523.0,47.55,152.48,10.0,1027,356.0,190.9681691557226,8.484416573106724,-13.124293623063995,-2.749454792455527,2.2051231065877617,170.64744859122928
NRJ Croes,2026,ODI,26,42,1,1,3,0,26.0,61.9,183.0,26.14,96.83,8.0,390,158.0,13.880714444748673,-1.7462206274495253,-2.6207345711742565,-7.561583029095866,-14.908950891576366,170.64744859122928
NRJ Croes,2026,T20I,25,12,0,1,5,0,25.0,208.33,83.0,20.75,122.06,7.0,203,87.0,-62.36921846572704,-5.749219926148623,-5.36277752799177,-6.734092469871108,-3.0515050364790137,170.64744859122928
NS Dhaliwal,2026,T20I,108,84,2,3,11,2,54.0,128.57,220.0,36.67,143.79,7.0,1157,229.0,36.00905017757676,3.673620768493525,-7.16370994089459,0.9495959214927273,25.375596902659797,170.64744859122928
NS Prasad,2026,WPL,75,62,3,4,12,0,25.0,120.97,78.0,39.0,118.18,3.0,78,95.0,-76.71950019253156,0.814483042256851,-8.323096321360255,15.693206086838098,-6.903680431686685,170.64744859122928
NT Ellis,2026,BBL,18,15,0,2,1,0,18.0,120.0,55.0,18.33,125.0,6.0,357,105.0,-65.21084440402865,-2.108451418534003,-7.8264738051082245,-2.8955502501502255,12.210645279122312,170.64744859122928
NT Ellis,2026,ODI,24,46,3,5,1,0,8.0,52.17,43.0,8.6,76.79,5.0,106,68.0,-101.28825580010364,2.1121023913680874,1.6220496515570273,2.9284734558665537,-8.40990926338222,170.64744859122928
NT Ellis,2026,T20I,7,6,1,2,1,0,7.0,116.67,14.0,7.0,82.35,3.0,32,37.0,-143.70696960558962,1.3887664266903563,0.5577686870206127,16.91800376898985,-8.630558423596938,170.64744859122928
NT Miles,2026,T20I,555,573,12,18,57,8,46.25,96.86,191.0,21.22,74.32,13.0,1002,212.0,18.864321503964895,-11.293632608083927,4.842022318918624,-5.9000228216298325,35.16103017044331,170.64744859122928
NT Rajendran,2026,T20I,12,11,0,2,2,0,12.0,109.09,19.0,19.0,105.56,3.0,19,34.0,-129.1865287051646,-10.110321239205208,-3.201128770188708,14.630001677317738,-9.049504493173515,170.64744859122928
Nadeem Khan,2026,T20I,22,23,3,3,1,1,7.33,95.65,47.0,23.5,134.29,4.0,47,69.0,-91.045742936581,-4.432085265920949,-7.6117875971842555,10.262014537246005,-8.97397323882228,170.64744859122928
Nahid Rana,2026,Test,4,32,1,2,0,0,4.0,12.5,4.0,2.0,13.79,4.0,17,19.0,-157.9017594807875,0.28639730931431495,12.11634409581743,9.500898398600782,-15.391345719313218,170.64744859122928
Nahida Akter,2026,ODI,29,58,1,3,1,0,29.0,50.0,103.0,11.44,55.38,11.0,206,78.0,-39.20784921471109,-4.3210370808060095,-2.427915026580856,-29.076078610366064,-17.371356519643207,170.64744859122928
Nahida Akter,2026,T20I,4,9,2,3,0,0,2.0,44.44,27.0,3.0,61.36,12.0,135,52.0,-106.57186097323576,0.7802530557171414,0.2782299331055387,-8.854196319865112,-4.697875761794324,170.64744859122928
Najiha Alvi,2026,ODI,92,76,1,2,9,1,92.0,121.05,86.0,21.5,58.11,5.0,170,112.0,-59.1588572070443,-5.5669403352577955,6.482265066345927,5.213423959016551,-5.57713387800344,170.64744859122928
Najwa Akram,2026,T20I,13,35,4,4,1,0,3.25,37.14,10.0,2.5,18.18,5.0,11,29.0,-144.6239315228623,0.7656149088629246,10.554637529279495,3.407895605398169,-12.11300128653767,170.64744859122928
