bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
Sultan Ahmed (2),Qatar,T20I,1,24,13.0,0,18,3.25,13.0,75.0
Sultan Ahmed (2),Saudi Arabia,T20I,1,24,15.0,1,15,3.75,15.0,62.5
Sultan Ahmed (2),Scotland,T20I,1,12,19.0,0,6,9.5,19.0,50.0
Sultan Ahmed (2),United States of America,T20I,2,42,59.0,4,17,8.43,14.75,40.48
Sultan Ahmed (2),Zimbabwe,ODI,2,72,58.0,0,36,4.83,58.0,50.0
Sultana Khatun,Australia,ODI,3,126,100.0,4,79,4.76,25.0,62.7
Sultana Khatun,Australia,T20I,2,24,28.0,0,12,7.0,28.0,50.0
Sultana Khatun,India,ODI,3,168,110.0,5,97,3.93,22.0,57.74
Sultana Khatun,India,T20I,7,126,142.0,8,49,6.76,17.75,38.89
Sultana Khatun,Ireland,ODI,3,173,84.0,7,118,2.91,12.0,68.21
Sultana Khatun,Pakistan,ODI,1,18,4.0,0,15,1.33,4.0,83.33
Sultana Khatun,Pakistan,T20I,2,30,25.0,2,13,5.0,12.5,43.33
Sultana Khatun,Papua New Guinea,T20I,1,24,26.0,0,12,6.5,26.0,50.0
Sultana Khatun,South Africa,ODI,3,144,106.0,2,79,4.42,53.0,54.86
Sultana Khatun,Sri Lanka,ODI,5,253,175.0,4,170,4.15,43.75,67.19
Sultana Khatun,Sri Lanka,T20I,6,127,139.0,7,61,6.57,19.86,48.03
Sultana Khatun,West Indies,ODI,1,24,29.0,0,12,7.25,29.0,50.0
Sultana Khatun,West Indies,T20I,3,71,95.0,2,23,8.03,47.5,32.39
Sumaiya Siddiqi,Bangladesh,T20I,2,48,26.0,4,29,3.25,6.5,60.42
Sumaiya Siddiqi,England,ODI,2,90,67.0,1,54,4.47,67.0,60.0
Sumaiya Siddiqi,England,T20I,2,36,34.0,2,22,5.67,17.0,61.11
Sumaiya Siddiqi,India,T20I,1,12,10.0,0,8,5.0,10.0,66.67
Sumaiya Siddiqi,Ireland,ODI,1,24,23.0,0,14,5.75,23.0,58.33
Sumaiya Siddiqi,Ireland,T20I,2,30,17.0,1,22,3.4,17.0,73.33
Sumaiya Siddiqi,New Zealand,T20I,1,12,22.0,0,5,11.0,22.0,41.67
Sumaiya Siddiqi,South Africa,ODI,1,60,39.0,2,36,3.9,19.5,60.0
Sumaiya Siddiqi,South Africa,T20I,2,48,44.0,2,23,5.5,22.0,47.92
Sumaiya Siddiqi,Sri Lanka,ODI,2,60,37.0,1,41,3.7,37.0,68.33
Suman Ghimire,Gibraltar,T20I,2,36,44.0,2,12,7.33,22.0,33.33
Suman Ghimire,Malta,T20I,1,12,25.0,0,3,12.5,25.0,25.0
Sumayya Abdul,Bangladesh,T20I,1,24,42.0,0,2,10.5,42.0,8.33
Sumayya Abdul,Bhutan,T20I,1,19,22.0,0,7,6.95,22.0,36.84
Sumayya Abdul,Hong Kong,T20I,1,12,23.0,0,0,11.5,23.0,0.0
Sumayya Abdul,Nepal,T20I,1,12,20.0,0,2,10.0,20.0,16.67
Sumit Kumar,Kolkata Knight Riders,IPL,1,12,19.0,0,2,9.5,19.0,16.67
Sumit Kumar,Punjab Kings,IPL,1,8,19.0,0,2,14.25,19.0,25.0
Sumit Singh,Sweden,T20I,1,12,18.0,1,7,9.0,18.0,58.33
Sumon Khan,Malaysia,T20I,1,12,20.0,0,3,10.0,20.0,25.0
Sunjidmaa Phillips,Japan,T20I,1,25,44.0,0,6,10.56,44.0,24.0
Sunjidmaa Phillips,Myanmar,T20I,1,11,27.0,0,2,14.73,27.0,18.18
Sunny Gupta,Chennai Super Kings,IPL,1,18,47.0,0,0,15.67,47.0,0.0
Sunzamul Islam,Ireland,ODI,1,30,22.0,2,13,4.4,11.0,43.33
Sunzamul Islam,Sri Lanka,Test,1,270,153.0,1,174,3.4,153.0,64.44
Sunzamul Islam,Zimbabwe,ODI,2,120,57.0,3,79,2.85,19.0,65.83
Suraiya Azmin,Kenya,T20I,1,12,5.0,1,11,2.5,5.0,91.67
Suraiya Azmin,Malaysia,T20I,1,24,7.0,2,19,1.75,3.5,79.17
Suraiya Azmin,Scotland,T20I,1,18,12.0,2,13,4.0,6.0,72.22
Suraiya Azmin,South Africa,ODI,2,26,35.0,1,16,8.08,35.0,61.54
Suraiya Azmin,Sri Lanka,ODI,1,19,22.0,1,10,6.95,22.0,52.63
Suraiya Azmin,Sri Lanka,T20I,1,12,12.0,1,7,6.0,12.0,58.33
Surinder Singh,Fiji,T20I,1,12,19.0,0,5,9.5,19.0,41.67
Surinder Singh,Papua New Guinea,T20I,3,54,99.0,1,14,11.0,99.0,25.93
Surinder Singh,South Korea,T20I,2,25,13.0,4,13,3.12,3.25,52.0
Surinder Singh,Vanuatu,T20I,2,31,40.0,3,13,7.74,13.33,41.94
Surya Anand,Austria,T20I,1,24,14.0,0,14,3.5,14.0,58.33
Surya Anand,Cyprus,T20I,1,12,7.0,1,7,3.5,7.0,58.33
Surya Anand,Czech Republic,T20I,1,12,12.0,1,4,6.0,12.0,33.33
Surya Anand,Estonia,T20I,1,24,2.0,4,22,0.5,0.5,91.67
Surya Anand,Finland,T20I,4,72,54.0,1,36,4.5,54.0,50.0
Surya Anand,Germany,T20I,5,108,140.0,5,43,7.78,28.0,39.81
Surya Anand,Gibraltar,T20I,1,18,14.0,1,11,4.67,14.0,61.11
Surya Anand,Greece,T20I,1,12,20.0,0,7,10.0,20.0,58.33
Surya Anand,Guernsey,T20I,1,18,23.0,1,6,7.67,23.0,33.33
Surya Anand,Hungary,T20I,1,6,14.0,0,3,14.0,14.0,50.0
Surya Anand,Italy,T20I,3,42,51.0,2,18,7.29,25.5,42.86
Surya Anand,Jersey,T20I,4,54,84.0,2,17,9.33,42.0,31.48
Surya Anand,Norway,T20I,3,48,56.0,2,24,7.0,28.0,50.0
Surya Anand,Portugal,T20I,1,24,23.0,2,12,5.75,11.5,50.0
Surya Anand,Scotland,T20I,1,24,24.0,0,13,6.0,24.0,54.17
Surya Anand,Spain,T20I,1,19,19.0,2,13,6.0,9.5,68.42
Surya Anand,Sweden,T20I,3,54,42.0,2,35,4.67,21.0,64.81
Surya Anand,Turkey,T20I,1,18,8.0,1,12,2.67,8.0,66.67
Surya Tamang,Canada,ODI,2,90,78.0,1,55,5.2,78.0,61.11
Suryansh Shedge,Chennai Super Kings,IPL,1,19,40.0,0,1,12.63,40.0,5.26
Suryansh Shedge,England,T20I,1,19,39.0,0,6,12.32,39.0,31.58
Suryansh Shedge,Ireland,T20I,1,13,25.0,0,3,11.54,25.0,23.08
Susan George,Cyprus,T20I,3,44,43.0,1,18,5.86,43.0,40.91
Suyash Sharma,Chennai Super Kings,IPL,5,115,154.0,2,35,8.03,77.0,30.43
Suyash Sharma,Delhi Capitals,IPL,4,90,85.0,2,43,5.67,42.5,47.78
Suyash Sharma,Gujarat Titans,IPL,4,95,152.0,3,23,9.6,50.67,24.21
Suyash Sharma,Kolkata Knight Riders,IPL,1,24,47.0,1,8,11.75,47.0,33.33
Suyash Sharma,Lucknow Super Giants,IPL,4,60,106.0,0,15,10.6,106.0,25.0
Suyash Sharma,Mumbai Indians,IPL,4,84,127.0,4,29,9.07,31.75,34.52
Suyash Sharma,Punjab Kings,IPL,6,120,163.0,8,46,8.15,20.38,38.33
Suyash Sharma,Rajasthan Royals,IPL,3,66,92.0,0,20,8.36,92.0,30.3
Suyash Sharma,Royal Challengers Bangalore,IPL,2,48,60.0,6,16,7.5,10.0,33.33
Suyash Sharma,Royal Challengers Bengaluru,IPL,1,12,33.0,0,2,16.5,33.0,16.67
Suyash Sharma,Sunrisers Hyderabad,IPL,5,90,171.0,3,26,11.4,57.0,28.89
Suzan Turan,Bulgaria,T20I,1,13,9.0,0,7,4.15,9.0,53.85
Suzan Turan,Greece,T20I,2,33,33.0,4,15,6.0,8.25,45.45
Suzan Turan,Serbia,T20I,1,24,16.0,2,13,4.0,8.0,54.17
Swapnil Singh,Chennai Super Kings,IPL,1,12,13.0,0,1,6.5,13.0,8.33
Swapnil Singh,Delhi Capitals,IPL,1,6,9.0,1,2,9.0,9.0,33.33
Swapnil Singh,Gujarat Titans,IPL,3,30,31.0,1,11,6.2,31.0,36.67
Swapnil Singh,Kolkata Knight Riders,IPL,2,30,48.0,0,5,9.6,48.0,16.67
Swapnil Singh,Mumbai Indians,IPL,2,18,33.0,0,2,11.0,33.0,11.11
Swapnil Singh,Punjab Kings,IPL,1,18,28.0,2,7,9.33,14.0,38.89
Swapnil Singh,Rajasthan Royals,IPL,1,12,19.0,0,4,9.5,19.0,33.33
Swapnil Singh,Rising Pune Supergiant,IPL,2,18,20.0,1,4,6.67,20.0,22.22
Swapnil Singh,Sunrisers Hyderabad,IPL,1,19,40.0,2,3,12.63,20.0,15.79
Sweeta Corda,Oman,T20I,2,19,38.0,0,6,12.0,38.0,31.58
Sweeta Corda,Saudi Arabia,T20I,1,7,8.0,1,3,6.86,8.0,42.86
Syazrul Idrus,Bhutan,T20I,2,37,41.0,4,19,6.65,10.25,51.35
Syazrul Idrus,China,T20I,1,24,8.0,7,20,2.0,1.14,83.33
Syazrul Idrus,Hong Kong,T20I,7,138,139.0,11,65,6.04,12.64,47.1
Syazrul Idrus,Maldives,T20I,1,12,15.0,2,6,7.5,7.5,50.0
Syazrul Idrus,Myanmar,T20I,1,18,5.0,2,16,1.67,2.5,88.89
Syazrul Idrus,Nepal,T20I,3,48,87.0,1,17,10.88,87.0,35.42
Syazrul Idrus,Oman,T20I,1,12,24.0,0,5,12.0,24.0,41.67
Syazrul Idrus,Papua New Guinea,T20I,2,30,58.0,1,6,11.6,58.0,20.0
Syazrul Idrus,Singapore,T20I,1,24,55.0,1,7,13.75,55.0,29.17
Syazrul Idrus,Thailand,T20I,4,83,64.0,10,41,4.63,6.4,49.4
Syazrul Idrus,Vanuatu,T20I,2,42,64.0,3,16,9.14,21.33,38.1
Syed Ahzamul Haq,Indonesia,T20I,2,36,61.0,2,16,10.17,30.5,44.44
Syed Ali Gillani,Denmark,T20I,1,18,17.0,1,7,5.67,17.0,38.89
Syed Ali Gillani,Norway,T20I,2,36,61.0,2,12,10.17,30.5,33.33
Syed Amanullah,Serbia,T20I,1,6,9.0,1,4,9.0,9.0,66.67
Syed Aqeel Israr,Mali,T20I,1,18,8.0,1,16,2.67,8.0,88.89
Syed Aqeel Israr,Nigeria,T20I,3,51,51.0,5,20,6.0,10.2,39.22
Syed Aqeel Israr,Rwanda,T20I,2,31,34.0,1,14,6.58,34.0,45.16
Syed Aqeel Israr,Sierra Leone,T20I,2,42,40.0,1,16,5.71,40.0,38.1
Syed Aqeel Israr,South Africa,T20I,1,12,18.0,0,3,9.0,18.0,25.0
Syed Aziz,Bahrain,T20I,9,168,200.0,11,78,7.14,18.18,46.43
Syed Aziz,Bhutan,T20I,1,12,10.0,1,8,5.0,10.0,66.67
Syed Aziz,China,T20I,1,18,5.0,1,15,1.67,5.0,83.33
Syed Aziz,Hong Kong,T20I,8,142,164.0,13,60,6.93,12.62,42.25
Syed Aziz,Indonesia,T20I,5,89,61.0,5,61,4.11,12.2,68.54
Syed Aziz,Kuwait,T20I,5,78,107.0,6,34,8.23,17.83,43.59
Syed Aziz,Maldives,T20I,1,18,10.0,1,12,3.33,10.0,66.67
Syed Aziz,Mongolia,T20I,1,1,1.0,1,1,6.0,1.0,100.0
Syed Aziz,Myanmar,T20I,1,24,10.0,1,17,2.5,10.0,70.83
Syed Aziz,Nepal,T20I,7,103,164.0,8,38,9.55,20.5,36.89
Syed Aziz,Netherlands,T20I,1,24,47.0,0,3,11.75,47.0,12.5
Syed Aziz,Oman,T20I,1,24,26.0,0,13,6.5,26.0,54.17
Syed Aziz,Papua New Guinea,T20I,4,68,129.0,2,24,11.38,64.5,35.29
Syed Aziz,Philippines,T20I,1,24,11.0,3,19,2.75,3.67,79.17
Syed Aziz,Qatar,T20I,3,43,64.0,0,19,8.93,64.0,44.19
Syed Aziz,Samoa,T20I,2,42,59.0,1,19,8.43,59.0,45.24
Syed Aziz,Saudi Arabia,T20I,4,72,124.0,3,26,10.33,41.33,36.11
Syed Aziz,Singapore,T20I,12,222,287.0,9,87,7.76,31.89,39.19
Syed Aziz,Tanzania,T20I,1,14,14.0,2,6,6.0,7.0,42.86
Syed Aziz,Thailand,T20I,6,122,87.0,9,73,4.28,9.67,59.84
Syed Aziz,United Arab Emirates,T20I,1,18,20.0,2,10,6.67,10.0,55.56
Syed Aziz,Vanuatu,T20I,1,19,20.0,1,7,6.32,20.0,36.84
Syed Faizan Tahir,Thailand,T20I,1,6,8.0,1,3,8.0,8.0,50.0
Syed Jawad Haider,France,T20I,1,18,28.0,1,7,9.33,28.0,38.89
Syed Maisam Ali,Austria,T20I,1,18,25.0,2,4,8.33,12.5,22.22
Syed Maisam Ali,Belgium,T20I,1,22,25.0,4,13,6.82,6.25,59.09
Syed Maisam Ali,Denmark,T20I,1,12,13.0,0,5,6.5,13.0,41.67
Syed Maisam Ali,Gibraltar,T20I,2,33,29.0,3,15,5.27,9.67,45.45
Syed Maisam Ali,Isle of Man,T20I,1,18,14.0,4,8,4.67,3.5,44.44
Syed Maisam Ali,Israel,T20I,1,19,16.0,1,12,5.05,16.0,63.16
Syed Maisam Ali,Malta,T20I,1,19,21.0,2,7,6.63,10.5,36.84
Syed Rasel,Australia,ODI,1,25,35.0,0,11,8.4,35.0,44.0
Syed Rasel,Australia,T20I,1,12,25.0,0,4,12.5,25.0,33.33
Syed Rasel,Bermuda,ODI,1,31,14.0,1,23,2.71,14.0,74.19
Syed Rasel,England,ODI,1,60,25.0,2,47,2.5,12.5,78.33
Syed Rasel,India,ODI,6,307,266.0,5,169,5.2,53.2,55.05
Syed Rasel,India,Test,1,143,109.0,0,78,4.57,109.0,54.55
Syed Rasel,Kenya,ODI,3,162,81.0,7,123,3.0,11.57,75.93
Syed Rasel,Kenya,T20I,1,24,20.0,0,13,5.0,20.0,54.17
Syed Rasel,New Zealand,ODI,1,42,22.0,1,32,3.14,22.0,76.19
Syed Rasel,Pakistan,ODI,1,18,29.0,0,6,9.67,29.0,33.33
Syed Rasel,Pakistan,T20I,2,43,57.0,2,19,7.95,28.5,44.19
Syed Rasel,South Africa,ODI,4,231,165.0,3,140,4.29,55.0,60.61
Syed Rasel,South Africa,T20I,2,48,64.0,1,23,8.0,64.0,47.92
Syed Rasel,Sri Lanka,ODI,11,607,472.0,17,385,4.67,27.76,63.43
Syed Rasel,Sri Lanka,T20I,1,24,26.0,1,12,6.5,26.0,50.0
Syed Rasel,Sri Lanka,Test,5,759,464.0,12,546,3.67,38.67,71.94
Syed Rasel,West Indies,ODI,4,188,165.0,4,111,5.27,41.25,59.04
Syed Rasel,West Indies,T20I,1,24,10.0,1,15,2.5,10.0,62.5
Syed Rasel,Zimbabwe,ODI,7,392,327.0,13,228,5.01,25.15,58.16
Syeda Aroob Shah,Australia,T20I,1,12,10.0,1,4,5.0,10.0,33.33
Syeda Aroob Shah,England,T20I,3,72,92.0,2,25,7.67,46.0,34.72
Syeda Aroob Shah,India,T20I,1,18,9.0,2,10,3.0,4.5,55.56
Syeda Aroob Shah,Nepal,T20I,1,24,25.0,1,13,6.25,25.0,54.17
Syeda Aroob Shah,New Zealand,T20I,1,12,11.0,0,7,5.5,11.0,58.33
Syeda Aroob Shah,South Africa,ODI,4,167,141.0,5,82,5.07,28.2,49.1
Syeda Aroob Shah,South Africa,T20I,4,48,68.0,1,13,8.5,68.0,27.08
Syeda Aroob Shah,Sri Lanka,T20I,1,13,17.0,0,4,7.85,17.0,30.77
Syeda Aroob Shah,Thailand,T20I,1,18,25.0,0,6,8.33,25.0,33.33
Syeda Aroob Shah,United Arab Emirates,T20I,1,18,16.0,1,8,5.33,16.0,44.44
Syeda Aroob Shah,Zimbabwe,ODI,3,138,92.0,6,84,4.0,15.33,60.87
Sylvia Usabyimana,Cameroon,T20I,1,12,5.0,0,7,2.5,5.0,58.33
Sylvia Usabyimana,Kenya,T20I,4,60,50.0,4,33,5.0,12.5,55.0
Sylvia Usabyimana,Sierra Leone,T20I,2,36,28.0,4,22,4.67,7.0,61.11
Sylvia Usabyimana,Tanzania,T20I,3,31,40.0,1,16,7.74,40.0,51.61
Sylvia Usabyimana,Uganda,T20I,2,30,29.0,0,12,5.8,29.0,40.0
T Abdulquadri,Botswana,T20I,1,26,26.0,1,14,6.0,26.0,53.85
T Abdulquadri,Mozambique,T20I,1,23,19.0,1,15,4.96,19.0,65.22
T Abdulquadri,Namibia,T20I,1,24,19.0,2,13,4.75,9.5,54.17
T Abdulquadri,Rwanda,T20I,1,18,12.0,0,12,4.0,12.0,66.67
T Abdulquadri,Sierra Leone,T20I,1,24,22.0,3,15,5.5,7.33,62.5
T Abdulquadri,Uganda,T20I,1,24,21.0,2,14,5.25,10.5,58.33
T Amarmend,Japan,T20I,7,120,188.0,5,34,9.4,37.6,28.33
T Amarmend,Kuwait,T20I,1,18,33.0,2,5,11.0,16.5,27.78
T Amarmend,Maldives,T20I,1,25,29.0,0,10,6.96,29.0,40.0
T Amarmend,Myanmar,T20I,1,19,22.0,1,7,6.95,22.0,36.84
T Araliya,Germany,T20I,5,88,92.0,5,37,6.27,18.4,42.05
T Araliya,Ireland,T20I,1,7,13.0,0,1,11.14,13.0,14.29
T Araliya,Isle of Man,T20I,1,12,19.0,1,6,9.5,19.0,50.0
T Araliya,Jersey,T20I,2,37,36.0,3,17,5.84,12.0,45.95
T Araliya,Netherlands,T20I,1,9,17.0,0,2,11.33,17.0,22.22
T Ariuntsetseg,China,T20I,1,7,8.0,0,1,6.86,8.0,14.29
T Ariuntsetseg,Indonesia,T20I,6,120,117.0,3,56,5.85,39.0,46.67
T Ariuntsetseg,Myanmar,T20I,2,40,32.0,2,24,4.8,16.0,60.0
T Basile,Brazil,T20I,1,9,6.0,2,7,4.0,3.0,77.78
T Basile,Chile,T20I,1,6,0.0,2,6,0.0,0.0,100.0
T Bavuma,Australia,Test,3,56,40.0,1,37,4.29,40.0,66.07
T Bavuma,Bangladesh,ODI,1,37,22.0,0,24,3.57,22.0,64.86
T Bavuma,England,Test,1,30,14.0,0,18,2.8,14.0,60.0
T Bavuma,New Zealand,Test,1,12,7.0,0,8,3.5,7.0,66.67
T Britton,Guernsey,T20I,1,24,21.0,2,11,5.25,10.5,45.83
T Brown,Belize,T20I,1,24,14.0,0,14,3.5,14.0,58.33
T Brown,Brazil,T20I,1,24,18.0,2,13,4.5,9.0,54.17
T Brown,Panama,T20I,1,25,19.0,1,16,4.56,19.0,64.0
T Bukenya,Namibia,T20I,1,24,41.0,0,8,10.25,41.0,33.33
T Calingin,Romania,T20I,1,6,14.0,0,2,14.0,14.0,33.33
T Chabila,Botswana,T20I,1,18,26.0,0,9,8.67,26.0,50.0
T Chabila,Cameroon,T20I,2,24,26.0,0,14,6.5,26.0,58.33
T Chabila,Kenya,T20I,1,18,16.0,0,12,5.33,16.0,66.67
T Chabila,Lesotho,T20I,1,6,6.0,0,4,6.0,6.0,66.67
T Chabila,Nigeria,T20I,1,18,26.0,0,8,8.67,26.0,44.44
T Chabila,Rwanda,T20I,1,6,16.0,0,3,16.0,16.0,50.0
T Chabila,Uganda,T20I,1,24,22.0,2,13,5.5,11.0,54.17
T Cheki,Bahrain,T20I,1,6,12.0,0,2,12.0,12.0,33.33
T Cheki,Hong Kong,T20I,2,36,29.0,4,15,4.83,7.25,41.67
T Cheki,Kuwait,T20I,1,18,24.0,1,4,8.0,24.0,22.22
T Cheki,Malaysia,T20I,1,12,6.0,1,9,3.0,6.0,75.0
T Cheki,Nepal,T20I,2,40,39.0,3,22,5.85,13.0,55.0
T Cheki,United Arab Emirates,T20I,1,12,22.0,0,2,11.0,22.0,16.67
T Chopel,Saudi Arabia,T20I,1,12,29.0,0,4,14.5,29.0,33.33
T Chopra,Bangladesh,T20I,2,30,48.0,0,6,9.6,48.0,20.0
T Chopra,Ireland,T20I,1,12,18.0,1,4,9.0,18.0,33.33
T Chopra,Italy,T20I,2,36,19.0,5,19,3.17,3.8,52.78
T Chopra,Namibia,T20I,1,6,10.0,0,2,10.0,10.0,33.33
T Chopra,Nepal,T20I,1,18,14.0,3,10,4.67,4.67,55.56
T Chopra,Netherlands,T20I,1,6,8.0,0,1,8.0,8.0,16.67
T Chopra,Rwanda,T20I,1,12,5.0,2,7,2.5,2.5,58.33
T Chopra,Scotland,T20I,1,12,13.0,0,3,6.5,13.0,25.0
T Chopra,United Arab Emirates,T20I,1,24,8.0,2,22,2.0,4.0,91.67
T Chopra,Vanuatu,T20I,2,30,20.0,2,18,4.0,10.0,60.0
T Cross,Cyprus,T20I,1,12,9.0,0,5,4.5,9.0,41.67
T Dissanayake,Austria,T20I,1,24,7.0,2,21,1.75,3.5,87.5
T Dissanayake,Greece,T20I,1,25,25.0,0,16,6.0,25.0,64.0
T Dissanayake,Norway,T20I,1,24,14.0,0,13,3.5,14.0,54.17
T Dissanayake,Romania,T20I,1,26,35.0,0,12,8.08,35.0,46.15
T Dissanayake,Serbia,T20I,1,18,26.0,0,7,8.67,26.0,38.89
T Dissanayake,Turkey,T20I,2,30,18.0,1,23,3.6,18.0,76.67
T Dlamini,Botswana,T20I,3,47,56.0,2,18,7.15,28.0,38.3
T Dlamini,Cameroon,T20I,1,18,27.0,0,12,9.0,27.0,66.67
T Dlamini,Lesotho,T20I,1,18,12.0,1,15,4.0,12.0,83.33
T Dlamini,Mozambique,T20I,5,69,76.0,0,33,6.61,76.0,47.83
T Dlamini,Sierra Leone,T20I,1,25,46.0,1,6,11.04,46.0,24.0
T Elikana,Indonesia,T20I,2,22,25.0,0,8,6.82,25.0,36.36
T Elikana,Philippines,T20I,1,19,23.0,1,8,7.26,23.0,42.11
T Elikana,Vanuatu,T20I,1,14,25.0,0,3,10.71,25.0,21.43
T Filer,Cyprus,T20I,1,24,18.0,4,10,4.5,4.5,41.67
T Filer,Isle of Man,T20I,1,2,7.0,0,0,21.0,7.0,0.0
T Granger,Bangladesh,ODI,1,11,14.0,0,7,7.64,14.0,63.64
T Granger,Ireland,ODI,2,84,97.0,2,38,6.93,48.5,45.24
T Granger,Mozambique,T20I,1,12,4.0,0,9,2.0,4.0,75.0
T Granger,Namibia,T20I,1,24,7.0,2,21,1.75,3.5,87.5
T Granger,Rwanda,T20I,1,18,11.0,3,12,3.67,3.67,66.67
T Granger,Tanzania,T20I,1,25,6.0,2,23,1.44,3.0,92.0
T Granger,Uganda,T20I,1,18,16.0,2,9,5.33,8.0,50.0
T Gwandu,Ireland,ODI,2,116,94.0,4,74,4.86,23.5,63.79
T Gwandu,Ireland,T20I,3,61,98.0,4,19,9.64,24.5,31.15
T Gwandu,Ireland,Test,1,106,81.0,3,70,4.58,27.0,66.04
T Gwandu,Kenya,T20I,2,37,31.0,3,20,5.03,10.33,54.05
T Gwandu,Mozambique,T20I,1,12,6.0,1,9,3.0,6.0,75.0
T Gwandu,Namibia,T20I,3,48,90.0,2,16,11.25,45.0,33.33
T Gwandu,New Zealand,T20I,2,36,79.0,0,7,13.17,79.0,19.44
T Gwandu,New Zealand,Test,1,114,131.0,1,47,6.89,131.0,41.23
T Gwandu,Nigeria,T20I,1,16,10.0,3,10,3.75,3.33,62.5
T Gwandu,Pakistan,ODI,2,24,38.0,0,8,9.5,38.0,33.33
T Gwandu,Pakistan,T20I,2,18,27.0,0,7,9.0,27.0,38.89
T Gwandu,Rwanda,T20I,1,19,22.0,1,10,6.95,22.0,52.63
T Gwandu,South Africa,T20I,2,39,42.0,2,19,6.46,21.0,48.72
T Gwandu,Sri Lanka,ODI,1,38,61.0,1,11,9.63,61.0,28.95
T Gwandu,Tanzania,T20I,1,17,16.0,2,10,5.65,8.0,58.82
T Hanum,Japan,T20I,1,24,18.0,3,12,4.5,6.0,50.0
T Hanum,Papua New Guinea,T20I,1,11,13.0,1,4,7.09,13.0,36.36
T Henderson,India,T20I,1,24,31.0,0,12,7.75,31.0,50.0
T Henderson,Kolkata Knight Riders,IPL,1,12,10.0,0,6,5.0,10.0,50.0
T Henderson,Royal Challengers Bangalore,IPL,1,24,30.0,1,9,7.5,30.0,37.5
T Hewa,Bermuda,T20I,1,6,13.0,0,3,13.0,13.0,50.0
T Hewa,Panama,T20I,1,12,8.0,0,10,4.0,8.0,83.33
T Hinds,England,T20I,2,26,54.0,1,8,12.46,54.0,30.77
T Iosefo,Cook Islands,T20I,1,24,19.0,2,13,4.75,9.5,54.17
T Iosefo,Fiji,T20I,1,12,8.0,0,10,4.0,8.0,83.33
T Iosefo,Japan,T20I,1,24,28.0,2,10,7.0,14.0,41.67
T Iosefo,Papua New Guinea,T20I,4,66,64.0,5,31,5.82,12.8,46.97
T Iosefo,Philippines,T20I,1,24,5.0,3,20,1.25,1.67,83.33
T Iosefo,Vanuatu,T20I,5,91,82.0,8,46,5.41,10.25,50.55
T Jamtsho,Bahrain,T20I,1,6,10.0,0,4,10.0,10.0,66.67
T Jamtsho,Indonesia,T20I,2,14,20.0,0,7,8.57,20.0,50.0
T Jamtsho,Japan,T20I,1,12,22.0,1,3,11.0,22.0,25.0
T Jamtsho,Malaysia,T20I,2,30,58.0,1,11,11.6,58.0,36.67
T Jamtsho,Maldives,T20I,6,95,136.0,4,42,8.59,34.0,44.21
T Jamtsho,Myanmar,T20I,1,6,8.0,0,3,8.0,8.0,50.0
T Jamtsho,Nepal,T20I,1,18,29.0,0,8,9.67,29.0,44.44
T Jamtsho,Saudi Arabia,T20I,2,19,24.0,1,11,7.58,24.0,57.89
T Jamtsho,Thailand,T20I,4,30,20.0,6,20,4.0,3.33,66.67
T Kahamker,Hungary,T20I,1,12,10.0,3,8,5.0,3.33,66.67
T Kahamker,Luxembourg,T20I,1,24,30.0,2,8,7.5,15.0,33.33
T Kahamker,Malta,T20I,1,24,30.0,2,11,7.5,15.0,45.83
T Kalosin,Japan,T20I,1,12,16.0,0,2,8.0,16.0,16.67
T Kamungozi,Bangladesh,ODI,6,313,213.0,7,162,4.08,30.43,51.76
T Kamungozi,Bangladesh,Test,1,156,58.0,1,123,2.23,58.0,78.85
T Kamungozi,Ireland,T20I,1,12,17.0,0,2,8.5,17.0,16.67
T Kamungozi,South Africa,ODI,3,126,136.0,3,55,6.48,45.33,43.65
T Kamungozi,Sri Lanka,ODI,1,60,55.0,2,23,5.5,27.5,38.33
T Kamungozi,United Arab Emirates,ODI,1,60,53.0,0,33,5.3,53.0,55.0
T Kamungozi,West Indies,ODI,1,18,37.0,0,7,12.33,37.0,38.89
T Katunga,Namibia,T20I,1,6,11.0,0,3,11.0,11.0,50.0
T Kazanci,Germany,T20I,4,45,69.0,0,8,9.2,69.0,17.78
T Khabo,Malawi,T20I,1,12,14.0,0,9,7.0,14.0,75.0
T Khabo,Mozambique,T20I,1,18,31.0,0,11,10.33,31.0,61.11
T Khabo,Namibia,T20I,1,24,44.0,0,9,11.0,44.0,37.5
T Khabo,Sierra Leone,T20I,1,18,23.0,1,11,7.67,23.0,61.11
T Kobeli,Botswana,T20I,1,18,26.0,0,7,8.67,26.0,38.89
T Kobeli,Kenya,T20I,1,24,38.0,1,7,9.5,38.0,29.17
T Kobeli,Malawi,T20I,1,19,29.0,1,4,9.16,29.0,21.05
T Kobeli,Namibia,T20I,1,6,13.0,0,2,13.0,13.0,33.33
T Kobeli,Sierra Leone,T20I,1,6,6.0,0,2,6.0,6.0,33.33
T Kolcunova,Croatia,T20I,2,45,69.0,0,17,9.2,69.0,37.78
T Kolcunova,Cyprus,T20I,5,102,122.0,1,50,7.18,122.0,49.02
T Kolcunova,Estonia,T20I,3,65,50.0,4,39,4.62,12.5,60.0
T Kolcunova,Gibraltar,T20I,2,48,39.0,0,25,4.88,39.0,52.08
